runtime_addr,row,kind,slot,char,row_addr,byte_index_in_row,decoded_old,decoded_new,doc_decoded,disk_offset,raw_old,raw_new,payload_start,decode_key,segment_index,row_fill,speech_applied,generalized
0x9A77,437,문자,348,・,0x9A77~0x9A78,0,B0,60,60,0x1A2A8,7F,2F,0x1A2A0,0x2B,0x3F7,e2f0d9,False,False
0x9A78,437,문자,348,・,0x9A77~0x9A78,1,18,12,12,0x1A2A7,E8,E2,0x1A2A0,0x2B,0x3F8,e2f0d9,False,False
0x9A79,438,문자,349,・,0x9A79~0x9A7A,0,70,60,60,0x1A2A6,41,31,0x1A2A0,0x2B,0x3F9,e2f0d9,False,False
0x9A7A,438,문자,349,・,0x9A79~0x9A7A,1,28,12,12,0x1A2A5,FA,E4,0x1A2A0,0x2B,0x3FA,e2f0d9,False,False
0x9A7B,439,문자,350,␠,0x9A7B~0x9A7C,0,00,18,18,0x1A2A4,D3,EB,0x1A2A0,0x2B,0x3FB,e2f0d9,False,False
0x9A7C,439,문자,350,␠,0x9A7B~0x9A7C,1,2B,12,12,0x1A2A3,FF,E6,0x1A2A0,0x2B,0x3FC,e2f0d9,False,False
0x9A7D,440,제어,,,0x9A7D~0x9A80,0,30,12,12,0x1A2A2,05,E7,0x1A2A0,0x2B,0x3FD,fce4d6,False,False
0x9A7E,440,제어,,,0x9A7D~0x9A80,1,2A,11,11,0x1A2A1,00,E7,0x1A2A0,0x2B,0x3FE,fce4d6,False,False
0x9A7F,440,제어,,,0x9A7D~0x9A80,2,F0,23,23,0x1A2A0,C8,FB,0x1A2A0,0x2B,0x3FF,fce4d6,False,False
0x9A80,440,제어,,,0x9A7D~0x9A80,3,1B,00,00,0x1AAAF,F1,D6,0x1A6B0,0x2A,0x000,fce4d6,False,False
0x9A81,441,문자,351,물,0x9A81~0x9A82,0,A0,D0,D0,0x1AAAE,77,A7,0x1A6B0,0x2A,0x001,e9ae2b,True,False
0x9A82,441,문자,351,물,0x9A81~0x9A82,1,3A,37,37,0x1AAAD,12,0F,0x1A6B0,0x2A,0x002,e9ae2b,True,False
0x9A83,442,문자,352,론,0x9A83~0x9A84,0,00,F0,F0,0x1AAAC,D9,C9,0x1A6B0,0x2A,0x003,e9ae2b,True,False
0x9A84,442,문자,352,론,0x9A83~0x9A84,1,BB,31,31,0x1AAAB,95,0B,0x1A6B0,0x2A,0x004,e9ae2b,True,False
0x9A85,443,문자,353,、,0x9A85~0x9A86,0,12,20,20,0x1AAAA,ED,FB,0x1A6B0,0x2A,0x005,e2f0d9,False,False
0x9A86,443,문자,353,、,0x9A85~0x9A86,1,11,12,12,0x1AAA9,ED,EE,0x1A6B0,0x2A,0x006,e2f0d9,False,False
0x9A87,444,제어,,,0x9A87~0x9A88,0,23,15,15,0x1AAA8,00,F2,0x1A6B0,0x2A,0x007,fce4d6,False,False
0x9A88,444,제어,,,0x9A87~0x9A88,1,21,00,00,0x1AAA7,FF,DE,0x1A6B0,0x2A,0x008,fce4d6,False,False
0x9A89,445,제어,,,0x9A89~0x9A8C,0,00,12,12,0x1AAA6,DF,F1,0x1A6B0,0x2A,0x009,fce4d6,False,False
0x9A8A,445,제어,,,0x9A89~0x9A8C,1,10,00,00,0x1AAA5,F0,E0,0x1A6B0,0x2A,0x00A,fce4d6,False,False
0x9A8B,445,제어,,,0x9A89~0x9A8C,2,E5,12,12,0x1AAA4,C6,F3,0x1A6B0,0x2A,0x00B,fce4d6,False,False
0x9A8C,445,제어,,,0x9A89~0x9A8C,3,60,00,00,0x1AAA3,42,E2,0x1A6B0,0x2A,0x00C,fce4d6,False,False
0x9A8D,446,문자,354,너,0x9A8D~0x9A8E,0,18,50,50,0x1AAA2,FB,33,0x1A6B0,0x2A,0x00D,e9ae2b,True,False
0x9A8E,446,문자,354,너,0x9A8D~0x9A8E,1,60,25,25,0x1AAA1,44,09,0x1A6B0,0x2A,0x00E,e9ae2b,True,False
0x9A8F,447,문자,355,와,0x9A8F~0x9A90,0,F7,E0,E0,0x1AAA0,DC,C5,0x1A6B0,0x2A,0x00F,e9ae2b,True,False
0x9A90,447,문자,355,와,0x9A8F~0x9A90,1,B0,9F,9F,0x1AA9F,96,85,0x1A6B0,0x2A,0x010,e9ae2b,True,False
0x9A91,448,문자,356,␠,0x9A91~0x9A92,0,28,18,18,0x1AA9E,0F,FF,0x1A6B0,0x2A,0x011,e2f0d9,False,False
0x9A92,448,문자,356,␠,0x9A91~0x9A92,1,A0,12,12,0x1AA9D,88,FA,0x1A6B0,0x2A,0x012,e2f0d9,False,False
0x9A93,449,문자,357,어,0x9A93~0x9A94,0,28,00,00,0x1AA9C,11,E9,0x1A6B0,0x2A,0x013,e9ae2b,True,False
0x9A94,449,문자,357,어,0x9A93~0x9A94,1,B0,70,70,0x1AA9B,9A,5A,0x1A6B0,0x2A,0x014,e9ae2b,True,False
0x9A95,450,문자,358,디,0x9A95~0x9A96,0,38,20,20,0x1AA9A,23,0B,0x1A6B0,0x2A,0x015,e9ae2b,True,False
0x9A96,450,문자,358,디,0x9A95~0x9A96,1,B0,30,30,0x1AA99,9C,1C,0x1A6B0,0x2A,0x016,e9ae2b,True,False
0x9A97,451,문자,359,선,0x9A97~0x9A98,0,18,70,70,0x1AA98,05,5D,0x1A6B0,0x2A,0x017,e9ae2b,True,False
0x9A98,451,문자,359,선,0x9A97~0x9A98,1,20,3D,3D,0x1AA97,0E,2B,0x1A6B0,0x2A,0x018,e9ae2b,True,False
0x9A99,452,문자,360,가,0x9A99~0x9A9A,0,38,A0,A0,0x1AA96,27,8F,0x1A6B0,0x2A,0x019,e9ae2b,True,False
0x9A9A,452,문자,360,가,0x9A99~0x9A9A,1,E0,17,17,0x1AA95,D0,07,0x1A6B0,0x2A,0x01A,e9ae2b,True,False
0x9A9B,453,문자,361,␠,0x9A9B~0x9A9C,0,86,18,18,0x1AA94,77,09,0x1A6B0,0x2A,0x01B,e2f0d9,False,False
0x9A9C,453,문자,361,␠,0x9A9B~0x9A9C,1,C0,12,12,0x1AA93,B2,04,0x1A6B0,0x2A,0x01C,e2f0d9,False,False
0x9A9D,454,문자,362,우,0x9A9D~0x9A9E,0,38,F0,F0,0x1AA92,2B,E3,0x1A6B0,0x2A,0x01D,e9ae2b,True,False
0x9A9E,454,문자,362,우,0x9A9D~0x9A9E,1,A0,CD,CD,0x1AA91,94,C1,0x1A6B0,0x2A,0x01E,e9ae2b,True,False
0x9A9F,455,문자,363,연,0x9A9F~0x9AA0,0,28,70,70,0x1AA90,1D,65,0x1A6B0,0x2A,0x01F,e9ae2b,True,False
0x9AA0,455,문자,363,연,0x9A9F~0x9AA0,1,40,9F,9F,0x1AA8F,36,95,0x1A6B0,0x2A,0x020,e9ae2b,True,False
0x9AA1,456,문자,364,히,0x9AA1~0x9AA2,0,18,60,60,0x1AA8E,0F,57,0x1A6B0,0x2A,0x021,e9ae2b,True,False
0x9AA2,456,문자,364,히,0x9AA1~0x9AA2,1,10,E5,E5,0x1AA8D,08,DD,0x1A6B0,0x2A,0x022,e9ae2b,True,False
0x9AA3,457,문자,365,␠,0x9AA3~0x9AA4,0,19,18,18,0x1AA8C,12,11,0x1A6B0,0x2A,0x023,e2f0d9,False,False
0x9AA4,457,문자,365,␠,0x9AA3~0x9AA4,1,90,12,12,0x1AA8B,8A,0C,0x1A6B0,0x2A,0x024,e2f0d9,False,False
0x9AA5,458,문자,366,마,0x9AA5~0x9AA6,0,28,B0,B0,0x1AA8A,23,AB,0x1A6B0,0x2A,0x025,e9ae2b,True,False
0x9AA6,458,문자,366,마,0x9AA5~0x9AA6,1,20,34,34,0x1AA89,1C,30,0x1A6B0,0x2A,0x026,e9ae2b,True,False
0x9AA8,459,제어,,,0x9AA7~0x9AAB,1,12,11,11,0x1AA87,10,0F,0x1A6B0,0x2A,0x028,fce4d6,False,False
0x9AA9,459,제어,,,0x9AA7~0x9AAB,2,00,23,23,0x1AA86,FF,22,0x1A6B0,0x2A,0x029,fce4d6,False,False
0x9AAA,459,제어,,,0x9AA7~0x9AAB,3,23,21,21,0x1AA85,23,21,0x1A6B0,0x2A,0x02A,fce4d6,False,False
0x9AAC,460,문자,367,주,0x9AAC~0x9AAD,0,C0,F0,F0,0x1AA83,C2,F2,0x1A6B0,0x2A,0x02C,e9ae2b,True,False
0x9AAD,460,문자,367,주,0x9AAC~0x9AAD,1,E0,F5,F5,0x1AA82,E3,F8,0x1A6B0,0x2A,0x02D,e9ae2b,True,False
0x9AAE,461,문자,368,치,0x9AAE~0x9AAF,0,E0,A0,A0,0x1AA81,E4,A4,0x1A6B0,0x2A,0x02E,e9ae2b,True,False
0x9AAF,461,문자,368,치,0x9AAE~0x9AAF,1,E3,E1,E1,0x1AA80,E8,E6,0x1A6B0,0x2A,0x02F,e9ae2b,True,False
0x9AB0,462,문자,369,게,0x9AB0~0x9AB1,0,F0,00,00,0x1AA7F,F6,06,0x1A6B0,0x2A,0x030,e9ae2b,True,False
0x9AB1,462,문자,369,게,0x9AB0~0x9AB1,1,28,20,20,0x1AA7E,2F,27,0x1A6B0,0x2A,0x031,e9ae2b,True,False
0x9AB2,463,문자,370,␠,0x9AB2~0x9AB3,0,60,18,18,0x1AA7D,68,20,0x1A6B0,0x2A,0x032,e2f0d9,False,False
0x9AB4,464,문자,371,될,0x9AB4~0x9AB5,0,60,A0,A0,0x1AA7B,6A,AA,0x1A6B0,0x2A,0x034,e9ae2b,True,False
0x9AB5,464,문자,371,될,0x9AB4~0x9AB5,1,12,2E,2E,0x1AA7A,1D,39,0x1A6B0,0x2A,0x035,e9ae2b,True,False
0x9AB6,465,문자,372,지,0x9AB6~0x9AB7,0,12,10,10,0x1AA79,1E,1C,0x1A6B0,0x2A,0x036,e9ae2b,True,False
0x9AB7,465,문자,372,지,0x9AB6~0x9AB7,1,11,E0,E0,0x1AA78,1E,ED,0x1A6B0,0x2A,0x037,e9ae2b,True,False
0x9AB8,466,문자,373,도,0x9AB8~0x9AB9,0,21,20,20,0x1AA77,2F,2E,0x1A6B0,0x2A,0x038,e9ae2b,True,False
0x9AB9,466,문자,373,도,0x9AB8~0x9AB9,1,00,2E,2E,0x1AA76,0F,3D,0x1A6B0,0x2A,0x039,e9ae2b,True,False
0x9ABA,467,문자,374,␠,0x9ABA~0x9ABB,0,60,18,18,0x1AA75,70,28,0x1A6B0,0x2A,0x03A,e2f0d9,False,False
0x9ABC,468,문자,375,모,0x9ABC~0x9ABD,0,D0,A0,A0,0x1AA73,E2,B2,0x1A6B0,0x2A,0x03C,e9ae2b,True,False
0x9ABD,468,문자,375,모,0x9ABC~0x9ABD,1,28,35,35,0x1AA72,3B,48,0x1A6B0,0x2A,0x03D,e9ae2b,True,False
0x9ABF,469,문자,376,르,0x9ABE~0x9ABF,1,12,34,34,0x1AA70,27,49,0x1A6B0,0x2A,0x03F,e9ae2b,True,False
0x9AC0,470,문자,377,겠,0x9AC0~0x9AC1,0,12,10,10,0x1AA6F,28,26,0x1A6B0,0x2A,0x040,e9ae2b,True,False
0x9AC1,470,문자,377,겠,0x9AC0~0x9AC1,1,11,20,20,0x1AA6E,28,37,0x1A6B0,0x2A,0x041,e9ae2b,True,False
0x9AC2,471,문자,378,지,0x9AC2~0x9AC3,0,23,10,10,0x1AA6D,3B,28,0x1A6B0,0x2A,0x042,e9ae2b,True,False
0x9AC3,471,문자,378,지,0x9AC2~0x9AC3,1,21,E0,E0,0x1AA6C,3A,F9,0x1A6B0,0x2A,0x043,e9ae2b,True,False
0x9AC4,472,문자,379,만,0x9AC4~0x9AC5,0,00,D0,D0,0x1AA6B,1A,EA,0x1A6B0,0x2A,0x044,e9ae2b,True,False
0x9AC5,472,문자,379,만,0x9AC4~0x9AC5,1,10,34,34,0x1AA6A,2B,4F,0x1A6B0,0x2A,0x045,e9ae2b,True,False
0x9AC6,473,문자,380,、,0x9AC6~0x9AC7,0,11,20,20,0x1AA69,2D,3C,0x1A6B0,0x2A,0x046,e2f0d9,False,False
0x9AC8,474,제어,,,0x9AC8~0x9ACB,0,11,12,12,0x1AA67,2F,30,0x1A6B0,0x2A,0x048,fce4d6,False,False
0x9AC9,474,제어,,,0x9AC8~0x9ACB,1,23,00,00,0x1AA66,42,1F,0x1A6B0,0x2A,0x049,fce4d6,False,False
0x9ACA,474,제어,,,0x9AC8~0x9ACB,2,21,23,23,0x1AA65,41,43,0x1A6B0,0x2A,0x04A,fce4d6,False,False
0x9ACC,475,문자,381,일,0x9ACC~0x9ACD,0,19,B0,B0,0x1AA63,3B,D2,0x1A6B0,0x2A,0x04C,e9ae2b,True,False
0x9ACD,475,문자,381,일,0x9ACC~0x9ACD,1,00,DE,DE,0x1AA62,23,01,0x1A6B0,0x2A,0x04D,e9ae2b,True,False
0x9ACE,476,문자,382,단,0x9ACE~0x9ACF,0,72,D0,D0,0x1AA61,96,F4,0x1A6B0,0x2A,0x04E,e9ae2b,True,False
0x9ACF,476,문자,382,단,0x9ACE~0x9ACF,1,1A,27,27,0x1AA60,3F,4C,0x1A6B0,0x2A,0x04F,e9ae2b,True,False
0x9AD0,477,문자,383,은,0x9AD0~0x9AD1,0,00,40,40,0x1AA5F,26,66,0x1A6B0,0x2A,0x050,e9ae2b,True,False
0x9AD1,477,문자,383,은,0x9AD0~0x9AD1,1,04,DE,DE,0x1AA5E,2B,05,0x1A6B0,0x2A,0x051,e9ae2b,True,False
0x9AD2,478,문자,384,・,0x9AD2~0x9AD3,0,15,60,60,0x1AA5D,3D,88,0x1A6B0,0x2A,0x052,e2f0d9,False,False
0x9AD3,478,문자,384,・,0x9AD2~0x9AD3,1,00,12,12,0x1AA5C,29,3B,0x1A6B0,0x2A,0x053,e2f0d9,False,False
0x9AD4,479,문자,385,・,0x9AD4~0x9AD5,0,90,60,60,0x1AA5B,BA,8A,0x1A6B0,0x2A,0x054,e2f0d9,False,False
0x9AD8,480,제어,,,0x9AD6~0x9AD9,2,23,21,21,0x1AA57,51,4F,0x1A6B0,0x2A,0x058,fce4d6,False,False
0x9AD9,480,제어,,,0x9AD6~0x9AD9,3,21,00,00,0x1AA56,50,2F,0x1A6B0,0x2A,0x059,fce4d6,False,False
0x9ADA,481,문자,386,・,0x9ADA~0x9ADB,0,00,60,60,0x1AA55,30,90,0x1A6B0,0x2A,0x05A,e2f0d9,False,False
0x9ADB,481,문자,386,・,0x9ADA~0x9ADB,1,60,12,12,0x1AA54,91,43,0x1A6B0,0x2A,0x05B,e2f0d9,False,False
0x9ADC,482,문자,387,␠,0x9ADC~0x9ADD,0,12,18,18,0x1AA53,44,4A,0x1A6B0,0x2A,0x05C,e2f0d9,False,False
0x9ADD,482,문자,387,␠,0x9ADC~0x9ADD,1,60,12,12,0x1AA52,93,45,0x1A6B0,0x2A,0x05D,e2f0d9,False,False
0x9ADE,483,문자,388,그,0x9ADE~0x9ADF,0,12,50,50,0x1AA51,46,84,0x1A6B0,0x2A,0x05E,e9ae2b,True,False
0x9ADF,483,문자,388,그,0x9ADE~0x9ADF,1,60,21,21,0x1AA50,95,56,0x1A6B0,0x2A,0x05F,e9ae2b,True,False
0x9AE0,484,문자,389,래,0x9AE0~0x9AE1,0,12,30,30,0x1AA4F,48,66,0x1A6B0,0x2A,0x060,e9ae2b,True,False
0x9AE1,484,문자,389,래,0x9AE0~0x9AE1,1,12,31,31,0x1AA4E,49,68,0x1A6B0,0x2A,0x061,e9ae2b,True,False
0x9AE2,485,문자,390,。,0x9AE2~0x9AE3,0,11,30,30,0x1AA4D,49,68,0x1A6B0,0x2A,0x062,e2f0d9,False,False
0x9AE3,485,문자,390,。,0x9AE2~0x9AE3,1,23,12,12,0x1AA4C,5C,4B,0x1A6B0,0x2A,0x063,e2f0d9,False,False
0x9AE4,486,제어,,,0x9AE4~0x9AE8,0,21,12,12,0x1AA4B,5B,4C,0x1A6B0,0x2A,0x064,fce4d6,False,False
0x9AE5,486,제어,,,0x9AE4~0x9AE8,1,00,11,11,0x1AA4A,3B,4C,0x1A6B0,0x2A,0x065,fce4d6,False,False
0x9AE6,486,제어,,,0x9AE4~0x9AE8,2,F0,23,23,0x1AA49,2C,5F,0x1A6B0,0x2A,0x066,fce4d6,False,False
0x9AE7,486,제어,,,0x9AE4~0x9AE8,3,65,21,21,0x1AA48,A2,5E,0x1A6B0,0x2A,0x067,fce4d6,False,False
0x9AE8,486,제어,,,0x9AE4~0x9AE8,4,20,00,00,0x1AA47,5E,3E,0x1A6B0,0x2A,0x068,fce4d6,False,False
0x9AE9,487,제어,,,0x9AE9~0x9AEA,0,39,10,10,0x1AA46,78,4F,0x1A6B0,0x2A,0x069,fce4d6,False,False
0x9AEA,487,제어,,,0x9AE9~0x9AEA,1,00,11,11,0x1AA45,40,51,0x1A6B0,0x2A,0x06A,fce4d6,False,False
0x9AEB,488,제어,,,0x9AEB~0x9AEF,0,B0,12,12,0x1AA44,F1,53,0x1A6B0,0x2A,0x06B,fce4d6,False,False
0x9AEC,488,제어,,,0x9AEB~0x9AEF,1,30,11,11,0x1AA43,72,53,0x1A6B0,0x2A,0x06C,fce4d6,False,False
0x9AED,488,제어,,,0x9AEB~0x9AEF,2,28,23,23,0x1AA42,6B,66,0x1A6B0,0x2A,0x06D,fce4d6,False,False
0x9AEE,488,제어,,,0x9AEB~0x9AEF,3,60,21,21,0x1AA41,A4,65,0x1A6B0,0x2A,0x06E,fce4d6,False,False
0x9AEF,488,제어,,,0x9AEB~0x9AEF,4,28,00,00,0x1AA40,6D,45,0x1A6B0,0x2A,0x06F,fce4d6,False,False
0x9AF0,489,제어,,,0x9AF0~0x9AF2,0,40,19,19,0x1AA3F,86,5F,0x1A6B0,0x2A,0x070,fce4d6,False,False
0x9AF1,489,제어,,,0x9AF0~0x9AF2,1,18,00,00,0x1AA3E,5F,47,0x1A6B0,0x2A,0x071,fce4d6,False,False
0x9AF2,489,제어,,,0x9AF0~0x9AF2,2,B0,72,72,0x1AA3D,F8,BA,0x1A6B0,0x2A,0x072,fce4d6,False,False
0x9AF3,490,제어,,,0x9AF3~0x9AF5,0,38,1A,1A,0x1AA3C,81,63,0x1A6B0,0x2A,0x073,fce4d6,False,False
0x9AF4,490,제어,,,0x9AF3~0x9AF5,1,E0,00,00,0x1AA3B,2A,4A,0x1A6B0,0x2A,0x074,fce4d6,False,False
0x9AF5,490,제어,,,0x9AF3~0x9AF5,2,28,04,04,0x1AA3A,73,4F,0x1A6B0,0x2A,0x075,fce4d6,False,False
0x9AF6,491,제어,,,0x9AF6~0x9AF7,0,12,15,15,0x1AA39,5E,61,0x1A6B0,0x2A,0x076,fce4d6,False,False
0x9AF7,491,제어,,,0x9AF6~0x9AF7,1,11,00,00,0x1AA38,5E,4D,0x1A6B0,0x2A,0x077,fce4d6,False,False
0x9AF8,492,문자,391,？,0x9AF8~0x9AF9,0,23,90,90,0x1AA37,71,DE,0x1A6B0,0x2A,0x078,e2f0d9,False,False
0x9AF9,492,문자,391,？,0x9AF8~0x9AF9,1,21,12,12,0x1AA36,70,61,0x1A6B0,0x2A,0x079,e2f0d9,False,False
0x9AFA,493,제어,,,0x9AFA~0x9AFE,0,00,12,12,0x1AA35,50,62,0x1A6B0,0x2A,0x07A,fce4d6,False,False
0x9AFB,493,제어,,,0x9AFA~0x9AFE,1,90,11,11,0x1AA34,E1,62,0x1A6B0,0x2A,0x07B,fce4d6,False,False
0x9AFC,493,제어,,,0x9AFA~0x9AFE,2,12,23,23,0x1AA33,64,75,0x1A6B0,0x2A,0x07C,fce4d6,False,False
0x9AFD,493,제어,,,0x9AFA~0x9AFE,3,A0,21,21,0x1AA32,F3,74,0x1A6B0,0x2A,0x07D,fce4d6,False,False
0x9AFE,493,제어,,,0x9AFA~0x9AFE,4,28,00,00,0x1AA31,7C,54,0x1A6B0,0x2A,0x07E,fce4d6,False,False
0x9AFF,494,문자,392,・,0x9AFF~0x9B00,0,30,60,60,0x1AA30,85,B5,0x1A6B0,0x2A,0x07F,e2f0d9,False,False
0x9B00,494,문자,392,・,0x9AFF~0x9B00,1,39,12,12,0x1AA2F,8F,68,0x1A6B0,0x2A,0x080,e2f0d9,False,False
0x9B01,495,문자,393,・,0x9B01~0x9B02,0,12,60,60,0x1AA2E,69,B7,0x1A6B0,0x2A,0x081,e2f0d9,False,False
0x9B02,495,문자,393,・,0x9B01~0x9B02,1,11,12,12,0x1AA2D,69,6A,0x1A6B0,0x2A,0x082,e2f0d9,False,False
0x9B03,496,문자,394,・,0x9B03~0x9B04,0,23,60,60,0x1AA2C,7C,B9,0x1A6B0,0x2A,0x083,e2f0d9,False,False
0x9B04,496,문자,394,・,0x9B03~0x9B04,1,21,12,12,0x1AA2B,7B,6C,0x1A6B0,0x2A,0x084,e2f0d9,False,False
0x9B05,497,제어,,,0x9B05~0x9B09,0,00,12,12,0x1AA2A,5B,6D,0x1A6B0,0x2A,0x085,fce4d6,False,False
0x9B06,497,제어,,,0x9B05~0x9B09,1,E0,11,11,0x1AA29,3C,6D,0x1A6B0,0x2A,0x086,fce4d6,False,False
0x9B07,497,제어,,,0x9B05~0x9B09,2,28,23,23,0x1AA28,85,80,0x1A6B0,0x2A,0x087,fce4d6,False,False
0x9B08,497,제어,,,0x9B05~0x9B09,3,30,21,21,0x1AA27,8E,7F,0x1A6B0,0x2A,0x088,fce4d6,False,False
0x9B09,497,제어,,,0x9B05~0x9B09,4,19,00,00,0x1AA26,78,5F,0x1A6B0,0x2A,0x089,fce4d6,False,False
0x9B0A,498,문자,395,무,0x9B0A~0x9B0B,0,80,00,00,0x1AA25,E0,60,0x1A6B0,0x2A,0x08A,e9ae2b,True,False
0x9B0B,498,문자,395,무,0x9B0A~0x9B0B,1,28,36,36,0x1AA24,89,97,0x1A6B0,0x2A,0x08B,e9ae2b,True,False
0x9B0C,499,문자,396,슨,0x9B0C~0x9B0D,0,A0,80,80,0x1AA23,02,E2,0x1A6B0,0x2A,0x08C,e9ae2b,True,False
0x9B0D,499,문자,396,슨,0x9B0C~0x9B0D,1,12,3F,3F,0x1AA22,75,A2,0x1A6B0,0x2A,0x08D,e9ae2b,True,False
0x9B0E,500,문자,397,␠,0x9B0E~0x9B0F,0,90,18,18,0x1AA21,F4,7C,0x1A6B0,0x2A,0x08E,e2f0d9,False,False
0x9B10,501,문자,398,소,0x9B10~0x9B11,0,19,D0,D0,0x1AA1F,7F,36,0x1A6B0,0x2A,0x090,e9ae2b,True,False
0x9B11,501,문자,398,소,0x9B10~0x9B11,1,00,3D,3D,0x1AA1E,67,A4,0x1A6B0,0x2A,0x091,e9ae2b,True,False
0x9B12,502,문자,399,리,0x9B12~0x9B13,0,73,70,70,0x1AA1D,DB,D8,0x1A6B0,0x2A,0x092,e9ae2b,True,False
0x9B13,502,문자,399,리,0x9B12~0x9B13,1,1A,34,34,0x1AA1C,83,9D,0x1A6B0,0x2A,0x093,e9ae2b,True,False
0x9B15,503,문자,400,야,0x9B14~0x9B15,1,03,6C,6C,0x1AA1A,6E,D7,0x1A6B0,0x2A,0x095,e9ae2b,True,False
0x9B16,504,제어,,,0x9B16~0x9B1A,0,15,12,12,0x1AA19,81,7E,0x1A6B0,0x2A,0x096,fce4d6,False,False
0x9B17,504,제어,,,0x9B16~0x9B1A,1,00,11,11,0x1AA18,6D,7E,0x1A6B0,0x2A,0x097,fce4d6,False,False
0x9B18,504,제어,,,0x9B16~0x9B1A,2,11,23,23,0x1AA17,7F,91,0x1A6B0,0x2A,0x098,fce4d6,False,False
0x9B19,504,제어,,,0x9B16~0x9B1A,3,11,21,21,0x1AA16,80,90,0x1A6B0,0x2A,0x099,fce4d6,False,False
0x9B1A,504,제어,,,0x9B16~0x9B1A,4,40,00,00,0x1AA15,B0,70,0x1A6B0,0x2A,0x09A,fce4d6,False,False
0x9B1B,505,문자,401,？,0x9B1B~0x9B1C,0,58,90,90,0x1AA14,C9,01,0x1A6B0,0x2A,0x09B,e2f0d9,False,False
0x9B1C,505,문자,401,？,0x9B1B~0x9B1C,1,2B,12,12,0x1AA13,9D,84,0x1A6B0,0x2A,0x09C,e2f0d9,False,False
0x9B1D,506,문자,402,␠,0x9B1D~0x9B1E,0,58,18,18,0x1AA12,CB,8B,0x1A6B0,0x2A,0x09D,e2f0d9,False,False
0x9B1E,506,문자,402,␠,0x9B1D~0x9B1E,1,2B,12,12,0x1AA11,9F,86,0x1A6B0,0x2A,0x09E,e2f0d9,False,False
0x9B1F,507,문자,403,무,0x9B1F~0x9B20,0,38,00,00,0x1AA10,AD,75,0x1A6B0,0x2A,0x09F,e9ae2b,True,False
0x9B20,507,문자,403,무,0x9B1F~0x9B20,1,2A,36,36,0x1AA0F,A0,AC,0x1A6B0,0x2A,0x0A0,e9ae2b,True,False
0x9B21,508,제어,,,0x9B21~0x9B25,0,60,12,12,0x1AA0E,D7,89,0x1A6B0,0x2A,0x0A1,fce4d6,False,False
0x9B22,508,제어,,,0x9B21~0x9B25,1,12,11,11,0x1AA0D,8A,89,0x1A6B0,0x2A,0x0A2,fce4d6,False,False
0x9B23,508,제어,,,0x9B21~0x9B25,2,60,23,23,0x1AA0C,D9,9C,0x1A6B0,0x2A,0x0A3,fce4d6,False,False
0x9B24,508,제어,,,0x9B21~0x9B25,3,12,21,21,0x1AA0B,8C,9B,0x1A6B0,0x2A,0x0A4,fce4d6,False,False
0x9B25,508,제어,,,0x9B21~0x9B25,4,60,00,00,0x1AA0A,DB,7B,0x1A6B0,0x2A,0x0A5,fce4d6,False,False
0x9B26,509,문자,404,슨,0x9B26~0x9B27,0,12,80,80,0x1AA09,8E,FC,0x1A6B0,0x2A,0x0A6,e9ae2b,True,False
0x9B27,509,문자,404,슨,0x9B26~0x9B27,1,12,3F,3F,0x1AA08,8F,BC,0x1A6B0,0x2A,0x0A7,e9ae2b,True,False
0x9B28,510,문자,405,␠,0x9B28~0x9B29,0,11,18,18,0x1AA07,8F,96,0x1A6B0,0x2A,0x0A8,e2f0d9,False,False
0x9B29,510,문자,405,␠,0x9B28~0x9B29,1,23,12,12,0x1AA06,A2,91,0x1A6B0,0x2A,0x0A9,e2f0d9,False,False
0x9B2A,511,문자,406,뜻,0x9B2A~0x9B2B,0,00,E0,E0,0x1AA05,80,60,0x1A6B0,0x2A,0x0AA,e9ae2b,True,False
0x9B2B,511,문자,406,뜻,0x9B2A~0x9B2B,1,80,30,30,0x1AA04,01,B1,0x1A6B0,0x2A,0x0AB,e9ae2b,True,False
0x9B2C,512,문자,407,인,0x9B2C~0x9B2D,0,19,A0,A0,0x1AA03,9B,22,0x1A6B0,0x2A,0x0AC,e9ae2b,True,False
0x9B2D,512,문자,407,인,0x9B2C~0x9B2D,1,30,DE,DE,0x1AA02,B3,61,0x1A6B0,0x2A,0x0AD,e9ae2b,True,False
0x9B2E,513,문자,408,데,0x9B2E~0x9B2F,0,38,F0,F0,0x1AA01,BC,74,0x1A6B0,0x2A,0x0AE,e9ae2b,True,False
0x9B2F,513,문자,408,데,0x9B2E~0x9B2F,1,20,2D,2D,0x1AA00,A5,B2,0x1A6B0,0x2A,0x0AF,e9ae2b,True,False
0x9B30,514,문자,409,！,0x9B30~0x9B31,0,18,A0,A0,0x1A9FF,9E,26,0x1A6B0,0x2A,0x0B0,e2f0d9,False,False
0x9B31,514,문자,409,！,0x9B30~0x9B31,1,D0,12,12,0x1A9FE,57,99,0x1A6B0,0x2A,0x0B1,e2f0d9,False,False
0x9B32,515,문자,410,？,0x9B32~0x9B33,0,28,90,90,0x1A9FD,B0,18,0x1A6B0,0x2A,0x0B2,e2f0d9,False,False
0x9B33,515,문자,410,？,0x9B32~0x9B33,1,50,12,12,0x1A9FC,D9,9B,0x1A6B0,0x2A,0x0B3,e2f0d9,False,False
